metric,index,values
test_acc_outer,0,"[0.7361111  0.78888887 0.81944442 0.85000002 0.86666667 0.86944443
 0.86666667 0.85833335 0.81111109 0.79166669 0.7361111  0.7638889
 0.75       0.70833331 0.7027778  0.63333333 0.61944443 0.64722222
 0.6388889  0.59166664 0.57499999 0.56111109 0.60000002 0.60000002
 0.56388891 0.52222222 0.5        0.52777779 0.53055555 0.55277777
 0.56388891 0.51944447 0.51111114 0.48333332 0.48055556 0.44722223
 0.43888888 0.46388888 0.50555557 0.47777778 0.49444443 0.50555557
 0.52499998 0.50555557 0.44444445 0.47222221 0.46388888 0.47777778
 0.49166667 0.49166667]"
test_acc_outer,1,"[0.71666664 0.78888887 0.83333331 0.85833335 0.85833335 0.86666667
 0.85833335 0.83055556 0.82499999 0.77222222 0.73333335 0.68611109
 0.71666664 0.68055558 0.67500001 0.66944444 0.60555553 0.60000002
 0.625      0.59722221 0.61944443 0.56388891 0.60555553 0.53888887
 0.5777778  0.53333336 0.54166669 0.53333336 0.56111109 0.5138889
 0.49722221 0.50833333 0.54166669 0.53611112 0.55555558 0.50833333
 0.50555557 0.52222222 0.13611111 0.42500001 0.51111114 0.52777779
 0.51944447 0.51666665 0.4861111  0.4611111  0.50833333 0.46388888
 0.5138889  0.47499999]"
test_acc_outer,2,"[0.73333335 0.78888887 0.80833334 0.84722221 0.85833335 0.84444445
 0.83611113 0.80277777 0.80833334 0.80833334 0.71944445 0.74444443
 0.68055558 0.7027778  0.5777778  0.65833336 0.59722221 0.65277779
 0.6388889  0.63055557 0.58333331 0.58333331 0.57222223 0.56388891
 0.55555558 0.58611113 0.58611113 0.48888889 0.55555558 0.47777778
 0.52777779 0.55000001 0.51111114 0.52777779 0.15277778 0.35277778
 0.42777777 0.59444445 0.60000002 0.66666669 0.69999999 0.7361111
 0.77499998 0.74722224 0.72777778 0.76944447 0.75       0.72500002
 0.63333333 0.59722221]"
test_acc_outer,3,"[0.69722223 0.77499998 0.81944442 0.84444445 0.85833335 0.84444445
 0.82222223 0.8277778  0.83333331 0.78055555 0.75       0.75
 0.68055558 0.71111113 0.70833331 0.6388889  0.65277779 0.59722221
 0.55000001 0.61388886 0.58055556 0.57499999 0.55000001 0.59444445
 0.58611113 0.53333336 0.54444444 0.5777778  0.52222222 0.55833334
 0.52499998 0.56388891 0.54166669 0.53333336 0.54166669 0.49444443
 0.44444445 0.51666665 0.09444445 0.44444445 0.49722221 0.50555557
 0.49722221 0.47499999 0.43333334 0.43333334 0.39166668 0.41944444
 0.4611111  0.44999999]"
test_acc_outer,4,"[0.78333336 0.81666666 0.83611113 0.84722221 0.84444445 0.85000002
 0.86944443 0.83333331 0.83055556 0.81388891 0.81111109 0.76666665
 0.73333335 0.76666665 0.71388888 0.71666664 0.71388888 0.67777777
 0.61944443 0.63333333 0.61666667 0.55277777 0.6111111  0.64722222
 0.58611113 0.5777778  0.5777778  0.5472222  0.54166669 0.51944447
 0.50833333 0.5        0.51111114 0.55555558 0.49444443 0.48333332
 0.48888889 0.51666665 0.49722221 0.55833334 0.5        0.49444443
 0.51111114 0.5138889  0.53055555 0.46666667 0.46944445 0.4861111
 0.44166666 0.51666665]"
test_acc_outer,5,"[0.76944447 0.83333331 0.85000002 0.88333333 0.88055557 0.875
 0.85000002 0.85277778 0.83055556 0.81666666 0.80000001 0.73333335
 0.75833333 0.73055553 0.68055558 0.69166666 0.6722222  0.6388889
 0.61944443 0.66388887 0.58611113 0.55000001 0.53333336 0.57222223
 0.58333331 0.5138889  0.57499999 0.52222222 0.58611113 0.52222222
 0.32777777 0.6111111  0.62222224 0.56388891 0.5472222  0.53611112
 0.53055555 0.44444445 0.48888889 0.44999999 0.45555556 0.44999999
 0.44166666 0.44166666 0.41944444 0.4861111  0.38333333 0.45555556
 0.46388888 0.44722223]"
test_acc_outer,6,"[0.70833331 0.78888887 0.86666667 0.8888889  0.88611114 0.89444447
 0.86388886 0.85833335 0.83611113 0.82499999 0.77222222 0.76666665
 0.7361111  0.7638889  0.69166666 0.68333334 0.6388889  0.58888888
 0.64722222 0.57499999 0.57222223 0.55555558 0.5777778  0.55833334
 0.51666665 0.51666665 0.55833334 0.52222222 0.53333336 0.2361111
 0.51111114 0.64722222 0.74444443 0.7638889  0.7638889  0.78055555
 0.74444443 0.69722223 0.68611109 0.65555555 0.63611114 0.62222224
 0.57222223 0.5777778  0.54166669 0.48888889 0.47222221 0.54444444
 0.50555557 0.5472222 ]"
test_acc_outer,7,"[0.67500001 0.76111114 0.81388891 0.86388886 0.88611114 0.86388886
 0.86944443 0.85277778 0.81944442 0.78333336 0.76111114 0.75
 0.7361111  0.70833331 0.69722223 0.7027778  0.70833331 0.65555555
 0.65277779 0.65833336 0.61944443 0.65277779 0.57499999 0.58888888
 0.63333333 0.51944447 0.61944443 0.56944442 0.54166669 0.5777778
 0.5472222  0.55833334 0.53611112 0.56388891 0.56666666 0.54166669
 0.47222221 0.55000001 0.52777779 0.57499999 0.52222222 0.52499998
 0.49444443 0.55833334 0.4861111  0.49444443 0.4611111  0.48333332
 0.50833333 0.08611111]"
test_acc_outer,8,"[0.71111113 0.83055556 0.84166664 0.84722221 0.85833335 0.85555553
 0.83055556 0.80277777 0.79166669 0.7638889  0.75555557 0.73888886
 0.70555556 0.70555556 0.68333334 0.66944444 0.68333334 0.64722222
 0.61666667 0.66944444 0.59444445 0.64999998 0.68333334 0.68333334
 0.64999998 0.63333333 0.60833335 0.58055556 0.50833333 0.54444444
 0.57222223 0.5472222  0.51666665 0.13611111 0.53611112 0.56666666
 0.60277778 0.52222222 0.54444444 0.53611112 0.50277776 0.50277776
 0.49166667 0.47222221 0.51666665 0.47777778 0.47777778 0.45277777
 0.47222221 0.47222221]"
test_acc_outer,9,"[0.79444444 0.82499999 0.86388886 0.86666667 0.8611111  0.85555553
 0.8611111  0.8277778  0.81944442 0.79444444 0.73333335 0.7361111
 0.75555557 0.73888886 0.64999998 0.71388888 0.66111112 0.63611114
 0.61944443 0.61388886 0.58055556 0.5777778  0.59166664 0.56944442
 0.55000001 0.58333331 0.58333331 0.55277777 0.5472222  0.5472222
 0.16388889 0.4861111  0.65555555 0.71666664 0.7361111  0.72500002
 0.72500002 0.69722223 0.65277779 0.65277779 0.65833336 0.65833336
 0.61944443 0.55555558 0.62222224 0.58888888 0.62222224 0.56944442
 0.55833334 0.52222222]"
loss_inner,0,"[1.51960957 0.9089601  0.50830126 0.35579467 0.32825002 0.32827532
 0.30255783 0.21264124 0.17412981 0.21565369 0.14894736 0.13721572
 0.09106411 0.08224709 0.08109318 0.0990755  0.06642131 0.09322096
 0.08183146 0.06555163 0.09821847 0.06213879 0.05062735 0.04973115
 0.10405975 0.04877278 0.08839469 0.07317651 0.02496487 0.02875097
 0.01980652 0.02686087 0.02359198 0.07911786 0.03596068 0.02322687
 0.03721255 0.07707901 0.04468256 0.01034496 0.02470871 0.02447921
 0.04377166 0.02112065 0.04447607 0.04833421 0.05328782 0.02614634
 0.01532562 0.04522224]"
loss_inner,1,"[1.58221936 0.86937875 0.57027632 0.34636799 0.34419993 0.28308776
 0.26225725 0.34742013 0.15863732 0.17221214 0.11656326 0.10197452
 0.19364896 0.12667017 0.12491579 0.15909617 0.05779824 0.03993863
 0.04216202 0.08631337 0.08308294 0.05183227 0.11242779 0.07917156
 0.04448753 0.08563629 0.03686997 0.02914209 0.0361535  0.072345
 0.04103562 0.03107866 0.0604852  0.04234612 0.01944939 0.02063515
 0.04260103 0.03189814 0.02489808 0.02782129 0.02882324 0.03670388
 0.02903586 0.02440909 0.01865209 0.01744381 0.05620845 0.01380594
 0.05477008 0.01905837]"
loss_inner,2,"[1.51326287 0.84847605 0.56042022 0.39643535 0.31385666 0.28011397
 0.1311285  0.18519278 0.11985209 0.11172476 0.20179024 0.13671194
 0.11752488 0.11457425 0.10872138 0.0802545  0.16380484 0.05800688
 0.05736512 0.08023863 0.07877716 0.04637045 0.03882646 0.12347323
 0.09263018 0.04431292 0.03697566 0.11532857 0.0775542  0.02691192
 0.11634108 0.02966907 0.0620508  0.02054459 0.03255725 0.04513697
 0.03403458 0.0376214  0.0273948  0.03780292 0.03398191 0.01983429
 0.01749449 0.01136382 0.05093998 0.0208523  0.0386314  0.03443761
 0.01546175 0.02336741]"
loss_inner,3,"[1.55165255 0.88606685 0.54977202 0.45000988 0.37139609 0.27124488
 0.35306978 0.2487442  0.28277028 0.25999463 0.14641102 0.25536892
 0.16726474 0.18916276 0.06167853 0.09834211 0.11858822 0.05316727
 0.236774   0.11374427 0.08313125 0.04558794 0.08241827 0.05078607
 0.06588852 0.08650304 0.06164791 0.0973421  0.02886459 0.03397018
 0.03366885 0.01638561 0.03222082 0.03320566 0.03583283 0.03566983
 0.02423906 0.03584558 0.04722119 0.0187019  0.03719325 0.01913313
 0.04232996 0.0200383  0.01824325 0.02227273 0.03007115 0.02149871
 0.03151621 0.02082659]"
loss_inner,4,"[1.50048625 0.84380537 0.49512443 0.45184773 0.33566841 0.21006303
 0.25331756 0.16235434 0.1384327  0.12916592 0.07340346 0.09787177
 0.08002927 0.16355263 0.07680549 0.09568011 0.10568462 0.06485651
 0.0340195  0.06043288 0.08437448 0.03485571 0.0337324  0.03348468
 0.08701982 0.07321429 0.02850711 0.04155304 0.08465772 0.04592957
 0.02413737 0.04273093 0.02699156 0.02266316 0.01864946 0.03321781
 0.02798741 0.02488468 0.02726731 0.01173722 0.01144395 0.01599412
 0.02352036 0.03163616 0.04218113 0.02753185 0.01841311 0.02409301
 0.03287771 0.0338783 ]"
loss_inner,5,"[1.64259017 0.98324245 0.50867015 0.3493565  0.32819304 0.25529954
 0.14837469 0.1298406  0.18803263 0.26620817 0.0953866  0.11991326
 0.0876987  0.12058678 0.11714974 0.10036455 0.1603239  0.04574167
 0.08243514 0.04502723 0.05174887 0.03035282 0.12434716 0.05459394
 0.05050799 0.03265452 0.05594674 0.0763011  0.05939405 0.05907873
 0.02387934 0.03437118 0.02115108 0.04835698 0.03357534 0.03400806
 0.02535595 0.02029577 0.05549232 0.06320719 0.02467282 0.01710022
 0.03663949 0.05002756 0.02102328 0.0175594  0.02893873 0.0340102
 0.01807857 0.03932478]"
loss_inner,6,"[1.51281309 0.80238158 0.60764974 0.30950254 0.29499909 0.17736296
 0.30758777 0.21189772 0.21171403 0.14683881 0.15460828 0.08629773
 0.10811541 0.16971752 0.16745554 0.09699625 0.10898335 0.0574535
 0.1072147  0.06298321 0.08898798 0.034378   0.03738276 0.04432076
 0.06456298 0.05058667 0.02922638 0.02806299 0.05428017 0.05904884
 0.04030532 0.05810386 0.05436213 0.03576879 0.04407289 0.02622306
 0.03769778 0.01973446 0.02997369 0.01918372 0.00812844 0.01251604
 0.02547544 0.04758942 0.04419392 0.01852648 0.03603496 0.0360371
 0.02178891 0.02762909]"
loss_inner,7,"[1.40451598 0.89093304 0.78295898 0.43267283 0.3807708  0.25486979
 0.23981906 0.23159023 0.17503075 0.18788478 0.1869048  0.1266481
 0.15078537 0.16115388 0.07169956 0.14583732 0.0828563  0.04511182
 0.08144436 0.07401368 0.0566142  0.07933278 0.0672141  0.04655643
 0.04205447 0.06096729 0.05460356 0.08262565 0.04359106 0.06629789
 0.07069863 0.06793699 0.06461257 0.050266   0.02456559 0.02637601
 0.0329977  0.01731008 0.01934831 0.0307355  0.02688091 0.02674075
 0.03420844 0.0498805  0.05489745 0.02712195 0.02322082 0.02667538
 0.02691216 0.02058442]"
loss_inner,8,"[1.50121057 0.88345653 0.46566716 0.32709116 0.34682146 0.28854203
 0.22310013 0.15433353 0.12921081 0.14618774 0.18017989 0.17463942
 0.16554548 0.06258069 0.10152353 0.13341539 0.10322011 0.13204899
 0.04253351 0.08600047 0.04452654 0.07126668 0.06658512 0.03504653
 0.06669609 0.02847783 0.09609325 0.04639754 0.02665152 0.06513969
 0.05496249 0.02540732 0.07364597 0.05993352 0.05062063 0.02261433
 0.03501326 0.03357473 0.04657948 0.08305527 0.03633711 0.04730586
 0.02058715 0.02183698 0.02454921 0.01651181 0.02636995 0.01336161
 0.0067865  0.04505425]"
loss_inner,9,"[1.68169057 0.91742003 0.52919954 0.44098938 0.27727848 0.38899592
 0.30941388 0.14666356 0.10162555 0.10711972 0.10624629 0.22314864
 0.14384879 0.08294712 0.11576574 0.0682519  0.10668109 0.12738529
 0.10962527 0.04556444 0.07744642 0.08535955 0.07520662 0.03995263
 0.03954674 0.02342101 0.05283246 0.03925973 0.05953631 0.10744889
 0.0387082  0.02875777 0.04475025 0.03096963 0.02686672 0.03545991
 0.03154295 0.02452766 0.01669337 0.02652453 0.02280285 0.02079254
 0.03731934 0.02019747 0.03601332 0.08332409 0.01683241 0.01977735
 0.03071385 0.06574448]"
train_acc_inner,0,"[0.83286905 0.89786446 0.92293406 0.94707519 0.95357472 0.96007431
 0.96657383 0.97121632 0.97400188 0.97678739 0.97864437 0.97957289
 0.9823584  0.9823584  0.98328692 0.98421544 0.98607242 0.98792946
 0.98792946 0.98792946 0.98885792 0.98885792 0.98978645 0.99257195
 0.99257195 0.99257195 0.99350047 0.99350047 0.99350047 0.99442899
 0.99442899 0.99442899 0.99535745 0.99535745 0.99535745 0.99535745
 0.99628597 0.99628597 0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.99814302 0.99814302 0.99814302
 0.99814302 0.99814302]"
train_acc_inner,1,"[0.81151348 0.88207984 0.92107707 0.94057566 0.95357472 0.95914578
 0.96285981 0.96657383 0.97585887 0.97957289 0.97957289 0.98142987
 0.98142987 0.9823584  0.98421544 0.98700094 0.98700094 0.98792946
 0.98978645 0.99071497 0.99164343 0.99257195 0.99257195 0.99257195
 0.99257195 0.99257195 0.99350047 0.99350047 0.99350047 0.99350047
 0.99350047 0.99442899 0.99628597 0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.99814302
 0.99814302 0.99814302 0.99814302 0.99814302 0.99814302 0.99907148
 0.99907148 0.99907148]"
train_acc_inner,2,"[0.79851437 0.89229339 0.92571962 0.94336116 0.95078921 0.95543176
 0.96100277 0.96843082 0.97307336 0.97585887 0.97771585 0.98142987
 0.9823584  0.98421544 0.9851439  0.9851439  0.9851439  0.98885792
 0.98885792 0.98885792 0.99071497 0.99350047 0.99350047 0.99350047
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899
 0.99442899 0.99350047 0.99535745 0.99535745 0.99535745 0.99535745
 0.99535745 0.99628597 0.99628597 0.99628597 0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.99814302 0.99814302
 0.99814302 0.99814302]"
train_acc_inner,3,"[0.80779946 0.86165273 0.91086352 0.93129063 0.94986075 0.95450324
 0.96378833 0.96843082 0.97214484 0.97214484 0.97493035 0.97864437
 0.97957289 0.9823584  0.9823584  0.98421544 0.98607242 0.98700094
 0.98978645 0.98978645 0.98978645 0.99164343 0.99164343 0.99164343
 0.99164343 0.99257195 0.99257195 0.99350047 0.99350047 0.99442899
 0.99442899 0.99535745 0.99535745 0.99628597 0.99628597 0.99628597
 0.99628597 0.99628597 0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.99814302 0.99907148]"
train_acc_inner,4,"[0.81522751 0.87465179 0.91550606 0.9396472  0.95264626 0.95543176
 0.95914578 0.96657383 0.97028786 0.97585887 0.97957289 0.98142987
 0.9823584  0.98421544 0.98421544 0.98607242 0.98792946 0.98885792
 0.98978645 0.99164343 0.99164343 0.99164343 0.99164343 0.99164343
 0.99257195 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899
 0.99535745 0.99535745 0.99628597 0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.99814302 0.99814302 0.99814302 0.99814302
 0.99814302 0.99814302]"
train_acc_inner,5,"[0.85051066 0.90250695 0.92386258 0.93871868 0.94336116 0.95450324
 0.96471679 0.96843082 0.97400188 0.97585887 0.97771585 0.97864437
 0.98142987 0.98142987 0.98142987 0.98142987 0.9823584  0.9851439
 0.9851439  0.98607242 0.98978645 0.99071497 0.99164343 0.99164343
 0.99164343 0.99350047 0.99350047 0.99442899 0.99442899 0.99442899
 0.99535745 0.99628597 0.99628597 0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.99907148 0.99907148]"
train_acc_inner,6,"[0.80965644 0.88115132 0.92664808 0.93686163 0.94986075 0.95914578
 0.9675023  0.97214484 0.97678739 0.97864437 0.97957289 0.98050141
 0.98328692 0.9851439  0.9851439  0.98607242 0.98700094 0.98885792
 0.99071497 0.99071497 0.99164343 0.99257195 0.99257195 0.99257195
 0.99350047 0.99350047 0.99350047 0.99350047 0.99442899 0.99535745
 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745 0.99628597
 0.99628597 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.99814302 0.99814302 0.99814302 0.99814302 0.99814302
 0.99814302 0.99814302]"
train_acc_inner,7,"[0.81987    0.90436399 0.93314761 0.94428968 0.95078921 0.95728874
 0.96471679 0.96657383 0.97121632 0.97307336 0.97585887 0.97957289
 0.98050141 0.98050141 0.9823584  0.98421544 0.98700094 0.98792946
 0.98792946 0.98885792 0.98978645 0.98978645 0.99071497 0.99164343
 0.99350047 0.99350047 0.99350047 0.99350047 0.99350047 0.99535745
 0.99535745 0.99628597 0.99628597 0.99628597 0.99628597 0.9972145
 0.9972145  0.9972145  0.9972145  0.99814302 0.99814302 0.99814302
 0.99814302 0.99814302 0.99814302 0.99907148 0.99907148 0.99907148
 0.99907148 0.99907148]"
train_acc_inner,8,"[0.84493965 0.90064996 0.92571962 0.94057566 0.94707519 0.95914578
 0.96471679 0.97121632 0.97585887 0.97957289 0.98142987 0.98328692
 0.98328692 0.98421544 0.98700094 0.98700094 0.98700094 0.98700094
 0.98792946 0.99164343 0.99164343 0.99164343 0.99257195 0.99257195
 0.99350047 0.99350047 0.99442899 0.99535745 0.99535745 0.99535745
 0.99628597 0.99628597 0.99628597 0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.9972145  0.9972145 ]"
train_acc_inner,9,"[0.80501395 0.88300836 0.92014855 0.94614673 0.95264626 0.95728874
 0.96285981 0.9675023  0.97028786 0.97400188 0.97585887 0.98142987
 0.98421544 0.98607242 0.98607242 0.98607242 0.98700094 0.98885792
 0.98978645 0.98978645 0.99071497 0.99164343 0.99164343 0.99164343
 0.99350047 0.99442899 0.99442899 0.99442899 0.99535745 0.99535745
 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745 0.99535745
 0.99535745 0.9972145  0.9972145  0.9972145  0.9972145  0.9972145
 0.99814302 0.99814302 0.99907148 0.99907148 0.99907148 0.99907148
 0.99907148 0.99907148]"
val_acc_inner,0,"[0.82222223 0.875      0.91111112 0.91944444 0.93055558 0.94444442
 0.95555556 0.95555556 0.95833331 0.96111113 0.96388888 0.96666664
 0.96388888 0.96388888 0.96666664 0.96666664 0.96666664 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.97222221 0.97222221 0.97222221 0.97222221
 0.97500002 0.97500002 0.97777778 0.97500002 0.97500002 0.97500002
 0.97500002 0.97777778 0.97500002 0.97500002 0.97777778 0.98333335
 0.98333335 0.98333335 0.98333335 0.98333335 0.98333335 0.98333335
 0.98333335 0.98333335]"
val_acc_inner,1,"[0.80555558 0.86388886 0.89722222 0.92777777 0.92777777 0.93333334
 0.94166666 0.93888891 0.94444442 0.94722223 0.9527778  0.9527778
 0.95555556 0.95555556 0.95555556 0.96111113 0.96111113 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96944445 0.96944445
 0.96944445 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221
 0.97222221 0.97222221 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97777778 0.97777778 0.97777778 0.97777778
 0.97777778 0.97777778]"
val_acc_inner,2,"[0.76944447 0.86666667 0.89722222 0.91388887 0.9222222  0.92500001
 0.93055558 0.94166666 0.9527778  0.95833331 0.96388888 0.96388888
 0.96666664 0.96666664 0.96944445 0.96944445 0.96666664 0.96666664
 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.97500002 0.97500002 0.97222221 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002]"
val_acc_inner,3,"[0.80555558 0.85000002 0.88333333 0.90833336 0.92777777 0.94166666
 0.94999999 0.9527778  0.95833331 0.95555556 0.95555556 0.95555556
 0.95555556 0.9527778  0.9527778  0.96111113 0.96666664 0.96666664
 0.96666664 0.96666664 0.96944445 0.96944445 0.96666664 0.96666664
 0.96666664 0.96666664 0.96944445 0.96944445 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97777778
 0.97777778 0.97777778]"
val_acc_inner,4,"[0.80277777 0.85000002 0.89166665 0.91111112 0.92777777 0.93055558
 0.93333334 0.94444442 0.94999999 0.94999999 0.9527778  0.95555556
 0.95833331 0.95555556 0.95555556 0.95555556 0.95833331 0.95833331
 0.96111113 0.96111113 0.96111113 0.96111113 0.96111113 0.96111113
 0.96111113 0.96111113 0.95833331 0.96388888 0.96111113 0.96111113
 0.96111113 0.96388888 0.96388888 0.96111113 0.96111113 0.96388888
 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888 0.96388888 0.96666664 0.96388888 0.96666664
 0.96388888 0.96388888]"
val_acc_inner,5,"[0.85555553 0.8888889  0.90833336 0.91666669 0.9222222  0.93055558
 0.93888891 0.94166666 0.94722223 0.94722223 0.94999999 0.95555556
 0.9527778  0.95555556 0.95555556 0.95833331 0.95833331 0.96111113
 0.96388888 0.96388888 0.96944445 0.96666664 0.96944445 0.96944445
 0.97500002 0.97500002 0.97777778 0.97777778 0.97777778 0.97777778
 0.97777778 0.97777778 0.97777778 0.97777778 0.97777778 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002 0.97500002
 0.97500002 0.97500002]"
val_acc_inner,6,"[0.78055555 0.85555553 0.8888889  0.91111112 0.9222222  0.93611109
 0.94722223 0.94722223 0.94999999 0.9527778  0.95833331 0.95833331
 0.96111113 0.95833331 0.95833331 0.96111113 0.95833331 0.96111113
 0.96388888 0.96111113 0.96111113 0.96388888 0.96388888 0.96666664
 0.96666664 0.96944445 0.97222221 0.97500002 0.97500002 0.97500002
 0.97777778 0.97500002 0.97500002 0.97500002 0.97500002 0.97777778
 0.97777778 0.97777778 0.97777778 0.98055553 0.98055553 0.98333335
 0.98333335 0.98333335 0.98055553 0.98333335 0.98333335 0.98333335
 0.98333335 0.98333335]"
val_acc_inner,7,"[0.80555558 0.88055557 0.91111112 0.92777777 0.9222222  0.92777777
 0.94722223 0.95833331 0.95833331 0.95555556 0.95555556 0.95555556
 0.95833331 0.95833331 0.95833331 0.96111113 0.95833331 0.96111113
 0.96111113 0.96111113 0.96111113 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888 0.96388888 0.96388888 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445]"
val_acc_inner,8,"[0.84444445 0.87222224 0.89444447 0.90555555 0.9222222  0.93333334
 0.94166666 0.94722223 0.94999999 0.9527778  0.95555556 0.95555556
 0.95833331 0.95833331 0.95833331 0.95833331 0.95833331 0.95833331
 0.95833331 0.95833331 0.96111113 0.96111113 0.96111113 0.96111113
 0.96388888 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445
 0.96666664 0.96666664 0.96666664 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445]"
val_acc_inner,9,"[0.78055555 0.85555553 0.88333333 0.91111112 0.91944444 0.9222222
 0.93055558 0.93055558 0.93611109 0.93888891 0.9527778  0.95555556
 0.95555556 0.95555556 0.95833331 0.95555556 0.95555556 0.95833331
 0.95833331 0.95833331 0.96111113 0.96111113 0.96111113 0.96388888
 0.96388888 0.96388888 0.96111113 0.96111113 0.96388888 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664]"
test_acc_inner,0,"[0.8277778  0.88055557 0.89999998 0.91666669 0.9222222  0.93333334
 0.93333334 0.93888891 0.93888891 0.9527778  0.95555556 0.96388888
 0.96388888 0.96388888 0.96388888 0.96666664 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221]"
test_acc_inner,1,"[0.79444444 0.88055557 0.90833336 0.92777777 0.92777777 0.94166666
 0.94999999 0.9527778  0.95555556 0.95833331 0.95833331 0.96388888
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.97222221 0.97222221
 0.97222221 0.97222221]"
test_acc_inner,2,"[0.79166669 0.88333333 0.9222222  0.92777777 0.93055558 0.93888891
 0.94999999 0.95555556 0.96111113 0.96388888 0.96111113 0.96944445
 0.96666664 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96666664 0.97222221 0.97222221 0.96944445 0.96944445
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664]"
